STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HLY-CLDH-NORMAL,Completeness Flag,HLY-HTDH-NORMAL,Completeness Flag,HLY-PRES-10PCTL,Completeness Flag,HLY-PRES-90PCTL,Completeness Flag,HLY-PRES-NORMAL,Completeness Flag,HLY-CLOD-PCTBKN,Completeness Flag,HLY-CLOD-PCTCLR,Completeness Flag,HLY-CLOD-PCTFEW,Completeness Flag,HLY-CLOD-PCTOVC,Completeness Flag,HLY-CLOD-PCTSCT,Completeness Flag,HLY-DEWP-10PCTL,Completeness Flag,HLY-DEWP-90PCTL,Completeness Flag,HLY-DEWP-NORMAL,Completeness Flag,HLY-HIDX-NORMAL,Completeness Flag,HLY-TEMP-10PCTL,Completeness Flag,HLY-TEMP-90PCTL,Completeness Flag,HLY-TEMP-NORMAL,Completeness Flag,HLY-WCHL-NORMAL,Completeness Flag,HLY-WIND-AVGSPD,Completeness Flag,HLY-WIND-VCTDIR,Completeness Flag,HLY-WIND-VCTSPD,Completeness Flag,HLY-WIND-PCTCLM,Completeness Flag,HLY-WIND-1STDIR,Completeness Flag,HLY-WIND-1STPCT,Completeness Flag,HLY-WIND-2NDDIR,Completeness Flag,HLY-WIND-2NDPCT,Completeness Flag
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 03:00,0,C,412,C,10068,C,10308,C,10192,C,127,C,229,C,57,C,543,C,45,C,-20,C,340,C,185,C,238,C,39,C,390,C,238,C,142,C,103,C,267,C,41,C,29,C,7,C,234,C,6,C,186,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 04:00,0,C,414,C,10068,C,10306,C,10190,C,103,C,213,C,64,C,555,C,64,C,-22,C,340,C,184,C,236,C,39,C,379,C,236,C,140,C,102,C,264,C,40,C,36,C,7,C,227,C,6,C,190,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 05:00,0,C,417,C,10065,C,10309,C,10190,C,89,C,211,C,76,C,571,C,53,C,-22,C,340,C,183,C,233,C,32,C,379,C,233,C,136,C,102,C,263,C,41,C,29,C,7,C,220,C,8,C,199,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 06:00,0,C,419,C,10065,C,10310,C,10192,C,96,C,192,C,85,C,563,C,64,C,-29,C,340,C,182,C,231,C,39,C,379,C,231,C,136,C,100,C,267,C,39,C,38,C,7,C,228,C,8,C,192,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 07:00,0,C,420,C,10073,C,10313,C,10195,C,129,C,163,C,107,C,540,C,61,C,-29,C,340,C,180,C,230,C,39,C,379,C,230,C,133,C,101,C,267,C,38,C,36,C,7,C,208,C,6,C,189,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 08:00,0,C,418,C,10074,C,10316,C,10197,C,150,C,132,C,98,C,555,C,66,C,-40,C,351,C,181,C,232,C,39,C,374,C,232,C,134,C,102,C,261,C,38,C,29,C,7,C,228,C,6,C,184,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 09:00,0,C,406,C,10075,C,10318,C,10201,C,184,C,143,C,82,C,549,C,43,C,-20,C,351,C,186,C,245,C,61,C,379,C,244,C,143,C,110,C,262,C,42,C,20,C,7,C,220,C,6,C,185,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 10:00,0,C,391,C,10073,C,10321,C,10202,C,185,C,137,C,82,C,534,C,62,C,-9,C,351,C,191,C,259,C,100,C,392,C,259,C,159,C,116,C,259,C,45,C,11,C,7,C,243,C,6,C,186,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 11:00,0,C,377,C,10069,C,10317,C,10199,C,182,C,146,C,77,C,549,C,46,C,10,C,351,C,195,C,273,C,120,C,399,C,273,C,173,C,122,C,258,C,48,C,11,C,7,C,240,C,6,C,197,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 12:00,0,C,366,C,10065,C,10309,C,10191,C,172,C,113,C,111,C,560,C,45,C,19,C,351,C,199,C,284,C,140,C,410,C,284,C,185,C,123,C,258,C,51,C,16,C,7,C,227,C,6,C,213,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 13:00,0,C,359,C,10063,C,10303,C,10185,C,168,C,111,C,111,C,573,C,36,C,19,C,356,C,202,C,291,C,151,C,421,C,291,C,195,C,123,C,256,C,52,C,7,C,7,C,250,C,6,C,229,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 14:00,0,C,354,C,10056,C,10301,C,10182,C,162,C,119,C,113,C,563,C,43,C,30,C,356,C,204,C,296,C,151,C,428,C,296,C,201,C,123,C,257,C,51,C,18,C,7,C,242,C,6,C,217,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 15:00,0,C,355,C,10055,C,10303,C,10183,C,146,C,108,C,112,C,578,C,56,C,32,C,351,C,205,C,295,C,151,C,421,C,295,C,201,C,123,C,255,C,50,C,14,C,7,C,240,C,6,C,211,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 16:00,-7777,C,360,C,10055,C,10304,C,10186,C,169,C,92,C,119,C,561,C,59,C,30,C,351,C,206,C,290,C,140,C,421,C,290,C,196,C,118,C,262,C,45,C,18,C,7,C,232,C,6,C,204,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 17:00,-7777,C,370,C,10061,C,10305,C,10188,C,155,C,106,C,119,C,572,C,47,C,32,C,351,C,205,C,280,C,129,C,410,C,280,C,186,C,114,C,259,C,40,C,9,C,7,C,238,C,6,C,183,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 18:00,0,C,377,C,10065,C,10305,C,10190,C,108,C,135,C,122,C,582,C,52,C,30,C,360,C,205,C,273,C,120,C,410,C,273,C,178,C,111,C,259,C,38,C,14,C,7,C,226,C,6,C,180,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 19:00,0,C,382,C,10067,C,10305,C,10192,C,121,C,173,C,83,C,585,C,38,C,30,C,356,C,203,C,268,C,109,C,399,C,268,C,172,C,111,C,261,C,38,C,11,C,7,C,193,C,8,C,178,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 20:00,0,C,387,C,10068,C,10305,C,10192,C,117,C,180,C,79,C,568,C,56,C,10,C,356,C,201,C,263,C,104,C,399,C,263,C,168,C,111,C,258,C,40,C,20,C,7,C,215,C,6,C,190,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 21:00,0,C,391,C,10066,C,10304,C,10192,C,108,C,185,C,90,C,567,C,50,C,10,C,351,C,198,C,259,C,100,C,399,C,259,C,163,C,110,C,261,C,40,C,11,C,7,C,218,C,6,C,192,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 22:00,0,C,394,C,10065,C,10306,C,10192,C,101,C,191,C,77,C,588,C,43,C,0,C,340,C,196,C,256,C,90,C,392,C,256,C,159,C,110,C,262,C,43,C,20,C,7,C,252,C,6,C,201,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100104 23:00,0,C,399,C,10067,C,10306,C,10192,C,119,C,204,C,65,C,557,C,56,C,0,C,354,C,193,C,251,C,81,C,390,C,251,C,156,C,107,C,263,C,42,C,16,C,7,C,221,C,6,C,203,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 00:00,0,C,403,C,10067,C,10306,C,10190,C,116,C,215,C,70,C,535,C,63,C,-9,C,340,C,189,C,247,C,70,C,390,C,247,C,150,C,106,C,268,C,42,C,25,C,7,C,226,C,6,C,199,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 01:00,0,C,408,C,10069,C,10304,C,10189,C,127,C,230,C,73,C,514,C,57,C,-20,C,340,C,186,C,242,C,61,C,390,C,242,C,146,C,105,C,267,C,43,C,34,C,7,C,218,C,8,C,207,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 02:00,0,C,411,C,10073,C,10305,C,10191,C,128,C,241,C,45,C,520,C,65,C,-29,C,340,C,185,C,239,C,50,C,390,C,239,C,144,C,102,C,267,C,40,C,36,C,7,C,223,C,6,C,211,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 03:00,0,C,413,C,10071,C,10308,C,10192,C,127,C,240,C,52,C,534,C,48,C,-20,C,340,C,184,C,237,C,39,C,390,C,237,C,142,C,102,C,269,C,40,C,36,C,7,C,237,C,8,C,184,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 04:00,0,C,415,C,10068,C,10309,C,10191,C,98,C,221,C,64,C,550,C,66,C,-29,C,340,C,182,C,235,C,30,C,379,C,235,C,139,C,101,C,267,C,40,C,38,C,7,C,233,C,6,C,178,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 05:00,0,C,418,C,10066,C,10310,C,10191,C,92,C,213,C,78,C,557,C,60,C,-22,C,340,C,181,C,232,C,30,C,379,C,232,C,135,C,101,C,266,C,41,C,27,C,7,C,227,C,8,C,208,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 06:00,0,C,420,C,10067,C,10311,C,10193,C,98,C,199,C,87,C,547,C,69,C,-29,C,340,C,180,C,230,C,39,C,379,C,230,C,134,C,99,C,268,C,39,C,38,C,7,C,229,C,8,C,192,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 07:00,0,C,421,C,10074,C,10314,C,10195,C,130,C,170,C,111,C,527,C,61,C,-29,C,340,C,178,C,229,C,39,C,374,C,229,C,132,C,100,C,269,C,38,C,34,C,7,C,211,C,8,C,188,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 08:00,0,C,419,C,10074,C,10315,C,10198,C,166,C,134,C,100,C,534,C,66,C,-40,C,351,C,179,C,231,C,39,C,379,C,231,C,132,C,102,C,263,C,38,C,20,C,7,C,234,C,6,C,186,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 09:00,0,C,407,C,10075,C,10318,C,10202,C,191,C,141,C,82,C,541,C,45,C,-20,C,351,C,185,C,243,C,61,C,390,C,243,C,142,C,110,C,263,C,43,C,22,C,7,C,230,C,6,C,180,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 10:00,0,C,392,C,10073,C,10320,C,10203,C,178,C,137,C,87,C,535,C,62,C,-9,C,356,C,190,C,258,C,100,C,392,C,258,C,157,C,116,C,260,C,45,C,9,C,7,C,249,C,6,C,191,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 11:00,0,C,378,C,10068,C,10317,C,10200,C,178,C,146,C,80,C,556,C,41,C,10,C,356,C,194,C,272,C,109,C,399,C,272,C,172,C,121,C,259,C,48,C,9,C,7,C,249,C,6,C,190,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 12:00,0,C,368,C,10064,C,10308,C,10192,C,167,C,115,C,108,C,567,C,42,C,10,C,351,C,198,C,282,C,129,C,410,C,282,C,183,C,123,C,258,C,51,C,16,C,7,C,232,C,6,C,212,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 13:00,0,C,360,C,10063,C,10303,C,10186,C,170,C,116,C,105,C,575,C,34,C,19,C,356,C,201,C,290,C,140,C,421,C,290,C,193,C,123,C,256,C,53,C,7,C,7,C,260,C,6,C,231,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 14:00,0,C,355,C,10056,C,10301,C,10182,C,163,C,122,C,115,C,560,C,41,C,30,C,356,C,203,C,295,C,151,C,421,C,295,C,199,C,123,C,257,C,52,C,16,C,7,C,245,C,6,C,222,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 15:00,0,C,356,C,10054,C,10303,C,10184,C,126,C,112,C,112,C,587,C,63,C,30,C,360,C,204,C,294,C,151,C,421,C,294,C,199,C,123,C,254,C,51,C,11,C,7,C,246,C,6,C,211,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 16:00,0,C,361,C,10054,C,10303,C,10186,C,155,C,99,C,124,C,568,C,54,C,30,C,356,C,204,C,289,C,140,C,421,C,289,C,194,C,119,C,261,C,46,C,13,C,7,C,241,C,6,C,200,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 17:00,0,C,371,C,10058,C,10305,C,10188,C,149,C,106,C,126,C,574,C,45,C,30,C,356,C,204,C,279,C,120,C,410,C,279,C,184,C,114,C,259,C,41,C,2,C,7,C,240,C,6,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 18:00,0,C,378,C,10063,C,10305,C,10190,C,111,C,138,C,122,C,580,C,50,C,30,C,360,C,203,C,272,C,120,C,399,C,272,C,176,C,111,C,259,C,39,C,9,C,7,C,228,C,6,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 19:00,0,C,383,C,10066,C,10305,C,10192,C,119,C,173,C,87,C,585,C,36,C,30,C,360,C,201,C,267,C,109,C,399,C,267,C,171,C,112,C,263,C,38,C,11,C,7,C,202,C,6,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 20:00,0,C,388,C,10068,C,10305,C,10192,C,113,C,185,C,74,C,570,C,59,C,10,C,356,C,200,C,262,C,104,C,399,C,262,C,166,C,112,C,259,C,40,C,18,C,7,C,219,C,6,C,190,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 21:00,0,C,392,C,10065,C,10304,C,10191,C,104,C,190,C,95,C,564,C,47,C,10,C,351,C,197,C,258,C,100,C,399,C,258,C,160,C,111,C,262,C,40,C,9,C,7,C,218,C,6,C,202,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 22:00,0,C,396,C,10065,C,10306,C,10192,C,95,C,198,C,77,C,583,C,47,C,0,C,340,C,194,C,254,C,90,C,392,C,254,C,157,C,110,C,262,C,42,C,22,C,7,C,245,C,6,C,205,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100105 23:00,0,C,400,C,10067,C,10306,C,10191,C,114,C,213,C,65,C,555,C,54,C,0,C,354,C,191,C,250,C,81,C,390,C,250,C,154,C,107,C,263,C,41,C,16,C,7,C,223,C,6,C,211,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 00:00,0,C,404,C,10068,C,10306,C,10190,C,115,C,219,C,70,C,532,C,63,C,-9,C,340,C,188,C,246,C,70,C,390,C,246,C,149,C,106,C,269,C,42,C,25,C,7,C,228,C,6,C,204,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 01:00,0,C,409,C,10069,C,10304,C,10189,C,128,C,235,C,68,C,510,C,59,C,-20,C,340,C,185,C,241,C,61,C,379,C,241,C,144,C,105,C,269,C,43,C,34,C,7,C,220,C,8,C,207,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 02:00,0,C,412,C,10074,C,10305,C,10191,C,130,C,245,C,47,C,510,C,67,C,-29,C,340,C,183,C,238,C,50,C,379,C,238,C,142,C,102,C,269,C,40,C,31,C,7,C,221,C,6,C,213,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 03:00,0,C,415,C,10070,C,10308,C,10192,C,129,C,249,C,45,C,525,C,52,C,-20,C,340,C,182,C,235,C,39,C,379,C,235,C,139,C,102,C,274,C,41,C,34,C,7,C,240,C,8,C,185,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 04:00,0,C,417,C,10068,C,10309,C,10191,C,103,C,224,C,64,C,543,C,66,C,-29,C,340,C,180,C,233,C,30,C,379,C,233,C,136,C,102,C,271,C,39,C,41,C,7,C,227,C,8,C,182,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 05:00,0,C,420,C,10065,C,10311,C,10191,C,92,C,220,C,82,C,551,C,55,C,-29,C,340,C,179,C,230,C,30,C,374,C,230,C,132,C,102,C,269,C,41,C,25,C,7,C,225,C,8,C,215,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 06:00,0,C,422,C,10066,C,10311,C,10193,C,92,C,204,C,87,C,550,C,67,C,-29,C,340,C,177,C,228,C,39,C,379,C,228,C,130,C,100,C,272,C,40,C,29,C,7,C,239,C,8,C,198,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 07:00,0,C,424,C,10074,C,10314,C,10196,C,130,C,177,C,107,C,523,C,64,C,-31,C,340,C,175,C,226,C,39,C,370,C,226,C,129,C,101,C,271,C,38,C,32,C,7,C,212,C,8,C,196,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 08:00,0,C,421,C,10074,C,10316,C,10199,C,177,C,136,C,102,C,526,C,59,C,-40,C,340,C,176,C,229,C,39,C,374,C,229,C,129,C,103,C,265,C,39,C,18,C,7,C,232,C,8,C,186,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 09:00,0,C,409,C,10075,C,10319,C,10203,C,200,C,145,C,73,C,535,C,48,C,-20,C,338,C,181,C,241,C,61,C,379,C,241,C,138,C,110,C,267,C,43,C,22,C,7,C,229,C,8,C,180,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 10:00,0,C,395,C,10073,C,10321,C,10203,C,185,C,144,C,75,C,532,C,64,C,-9,C,340,C,186,C,255,C,90,C,390,C,255,C,153,C,117,C,263,C,45,C,7,C,7,C,243,C,6,C,199,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 11:00,0,C,381,C,10070,C,10317,C,10201,C,183,C,151,C,73,C,550,C,43,C,-4,C,340,C,191,C,269,C,104,C,399,C,269,C,168,C,121,C,260,C,48,C,9,C,7,C,245,C,6,C,185,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 12:00,0,C,370,C,10065,C,10310,C,10192,C,169,C,113,C,108,C,562,C,47,C,0,C,340,C,195,C,280,C,120,C,399,C,280,C,181,C,123,C,259,C,52,C,11,C,7,C,225,C,6,C,220,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 13:00,0,C,362,C,10063,C,10306,C,10187,C,180,C,114,C,105,C,573,C,30,C,19,C,351,C,198,C,288,C,129,C,410,C,288,C,191,C,123,C,257,C,52,C,4,C,7,C,255,C,6,C,228,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 14:00,0,C,357,C,10057,C,10303,C,10183,C,153,C,117,C,115,C,576,C,38,C,19,C,351,C,201,C,293,C,140,C,410,C,293,C,197,C,123,C,257,C,52,C,16,C,7,C,240,C,6,C,217,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 15:00,0,C,357,C,10055,C,10303,C,10184,C,124,C,112,C,106,C,591,C,67,C,30,C,351,C,202,C,293,C,151,C,421,C,293,C,197,C,123,C,254,C,50,C,11,C,7,C,243,C,6,C,208,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 16:00,0,C,363,C,10055,C,10305,C,10186,C,151,C,101,C,115,C,574,C,59,C,19,C,351,C,203,C,287,C,140,C,410,C,287,C,192,C,119,C,261,C,46,C,11,C,7,C,245,C,6,C,194,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 17:00,0,C,372,C,10061,C,10305,C,10188,C,135,C,101,C,131,C,586,C,47,C,30,C,351,C,203,C,278,C,120,C,399,C,278,C,183,C,115,C,258,C,41,C,2,C,7,C,239,C,6,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 18:00,0,C,380,C,10066,C,10307,C,10190,C,104,C,133,C,124,C,589,C,50,C,30,C,351,C,202,C,270,C,120,C,399,C,270,C,175,C,112,C,260,C,38,C,9,C,7,C,226,C,6,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 19:00,0,C,385,C,10066,C,10308,C,10192,C,116,C,170,C,89,C,584,C,40,C,19,C,356,C,200,C,265,C,100,C,399,C,265,C,169,C,113,C,263,C,37,C,9,C,7,C,204,C,6,C,181,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 20:00,0,C,389,C,10068,C,10306,C,10192,C,119,C,185,C,74,C,563,C,59,C,10,C,356,C,198,C,261,C,100,C,392,C,261,C,164,C,113,C,259,C,40,C,18,C,7,C,219,C,6,C,190,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 21:00,0,C,394,C,10065,C,10309,C,10191,C,102,C,192,C,95,C,562,C,50,C,10,C,351,C,195,C,256,C,90,C,392,C,256,C,158,C,113,C,262,C,40,C,9,C,7,C,219,C,6,C,203,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 22:00,0,C,398,C,10065,C,10309,C,10191,C,88,C,204,C,76,C,587,C,45,C,-4,C,340,C,193,C,252,C,90,C,390,C,252,C,155,C,110,C,262,C,42,C,25,C,7,C,243,C,6,C,208,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100106 23:00,0,C,402,C,10066,C,10311,C,10191,C,112,C,213,C,65,C,557,C,54,C,-4,C,340,C,190,C,248,C,81,C,390,C,248,C,152,C,108,C,262,C,42,C,14,C,7,C,222,C,6,C,212,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 00:00,0,C,406,C,10067,C,10309,C,10189,C,118,C,222,C,68,C,529,C,63,C,-9,C,340,C,186,C,244,C,61,C,390,C,244,C,146,C,107,C,268,C,42,C,22,C,7,C,227,C,6,C,208,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 01:00,0,C,410,C,10068,C,10307,C,10188,C,132,C,239,C,68,C,503,C,57,C,-20,C,338,C,184,C,240,C,61,C,379,C,240,C,142,C,106,C,269,C,44,C,36,C,7,C,223,C,6,C,201,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 02:00,0,C,413,C,10072,C,10308,C,10189,C,126,C,245,C,52,C,515,C,63,C,-20,C,340,C,182,C,237,C,50,C,379,C,237,C,140,C,103,C,270,C,41,C,29,C,7,C,224,C,6,C,215,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 03:00,0,C,416,C,10068,C,10310,C,10191,C,120,C,240,C,52,C,536,C,52,C,-20,C,340,C,181,C,234,C,36,C,379,C,234,C,138,C,103,C,273,C,40,C,32,C,7,C,242,C,6,C,184,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 04:00,0,C,418,C,10065,C,10310,C,10189,C,100,C,217,C,68,C,553,C,62,C,-29,C,340,C,179,C,232,C,30,C,374,C,232,C,135,C,103,C,271,C,40,C,41,C,7,C,233,C,8,C,182,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 05:00,0,C,421,C,10064,C,10312,C,10189,C,100,C,210,C,78,C,559,C,53,C,-29,C,338,C,177,C,229,C,30,C,370,C,229,C,131,C,103,C,270,C,42,C,20,C,7,C,228,C,8,C,221,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 06:00,0,C,423,C,10064,C,10314,C,10192,C,99,C,190,C,85,C,555,C,71,C,-29,C,340,C,176,C,227,C,39,C,370,C,227,C,129,C,102,C,273,C,42,C,25,C,7,C,237,C,8,C,208,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 07:00,0,C,425,C,10069,C,10318,C,10195,C,125,C,170,C,102,C,536,C,66,C,-40,C,331,C,174,C,225,C,39,C,370,C,225,C,127,C,102,C,274,C,40,C,30,C,7,C,211,C,8,C,203,C
GHCND:USW00094846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,200.6,41.995,-87.93361,20100107 08:00,0,C,422,C,10073,C,10318,C,10197,C,190,C,134,C,100,C,522,C,54,C,-40,C,338,C,175,C,228,C,39,C,370,C,228,C,127,C,104,C,268,C,41,C,20,C,7,C,237,C,6,C,194,C
